ax,ay,az,gx,gy,gz,thr,as,vz,alt,roll,pitch,label
-0.6475,-1.5500,-11.3404,0.0080,0.1610,0.2040,48.0000,21.9701,0.1000,99.9900,38.1125,-2.2481,3
-0.5984,-1.5500,-11.9290,0.0250,0.1810,0.1970,49.0000,21.9464,0.0200,99.9620,38.2436,-1.9899,3
-0.5003,-1.5696,-11.3502,-0.0020,0.1560,0.1960,49.0000,21.9890,-0.0400,99.9650,38.3309,-1.8139,3
-0.5199,-1.5794,-10.9872,-0.0010,0.1380,0.1880,49.0000,22.0073,-0.0500,99.9850,38.0670,-1.8366,3
-0.5395,-1.5009,-10.9185,0.0100,0.1370,0.2070,48.0000,22.0411,-0.0200,99.9990,37.8968,-1.9551,3
-0.6376,-1.4715,-10.9578,0.0090,0.1420,0.1860,48.0000,22.0047,0.0500,100.0060,37.9122,-2.1516,3
-0.6278,-1.5304,-11.6347,0.0290,0.1690,0.2010,48.0000,22.0017,0.0200,100.0020,38.0422,-1.9969,3
-0.6180,-1.5402,-11.4286,0.0000,0.1630,0.1920,48.0000,21.9952,-0.0200,100.0050,38.0529,-1.8808,3
-0.5494,-1.5205,-11.0657,-0.0050,0.1350,0.2010,48.0000,22.0075,-0.0400,100.0080,37.8123,-1.8821,3
-0.6475,-1.5500,-10.7321,0.0120,0.1400,0.1940,48.0000,22.0022,0.0300,100.0030,37.7171,-2.1637,3
-0.5788,-1.5598,-11.3894,0.0310,0.1630,0.1750,48.0000,22.0308,0.0300,99.9830,37.9427,-2.0388,3
-0.5886,-1.5598,-11.1540,0.0370,0.1540,0.1940,48.0000,22.0217,0.0100,99.9720,38.2329,-1.9971,3
-0.5984,-1.5402,-11.3894,0.0010,0.1600,0.2040,48.0000,22.0357,0.0000,99.9710,38.2438,-1.9537,3
-0.6180,-1.6186,-11.2521,0.0000,0.1490,0.1920,48.0000,22.0181,-0.0400,99.9800,38.0627,-1.8016,3
-0.6082,-1.6186,-11.0166,-0.0020,0.1390,0.1940,48.0000,22.0133,-0.0500,99.9970,37.9423,-1.8046,3
-0.5984,-1.4519,-11.0068,0.0180,0.1480,0.2130,48.0000,22.0357,0.0100,100.0020,37.8469,-2.0476,3
-0.6769,-1.4323,-11.0166,0.0280,0.1500,0.1960,48.0000,22.0108,0.0600,99.9860,37.9458,-2.1883,3
-0.6082,-1.5598,-11.5267,0.0100,0.1680,0.1950,48.0000,22.0139,0.0400,99.9650,38.0632,-2.0075,3
-0.5395,-1.4617,-11.3404,0.0080,0.1620,0.1930,48.0000,21.9977,0.0000,99.9590,38.0924,-1.9748,3
-0.6082,-1.4715,-11.3894,0.0100,0.1540,0.1920,48.0000,21.9719,-0.0400,99.9650,38.0876,-1.8736,3
-0.5984,-1.5402,-11.2325,0.0010,0.1520,0.1870,48.0000,21.9924,-0.0300,99.9810,37.9795,-1.8629,3
-0.5199,-1.5304,-10.9185,0.0000,0.1500,0.2010,48.0000,22.0184,0.0000,99.9960,37.8642,-1.9843,3
-0.6082,-1.5598,-11.2521,0.0140,0.1500,0.1990,48.0000,21.9776,0.0000,100.0010,37.8168,-2.0222,3
-0.5592,-1.4715,-11.3698,0.0000,0.1610,0.1940,48.0000,21.9982,0.0000,100.0000,37.9245,-2.0034,3
-0.5395,-1.5009,-11.4090,0.0080,0.1580,0.1920,48.0000,22.0018,-0.0200,100.0000,37.8555,-1.8938,3
-0.5297,-1.5009,-11.0755,0.0030,0.1390,0.1990,48.0000,22.0095,-0.0100,100.0010,37.7216,-1.9903,3
-0.5886,-1.5892,-11.0068,0.0110,0.1530,0.1790,48.0000,21.9882,0.0500,99.9900,37.7567,-2.1189,3
-0.6278,-1.5598,-11.3502,0.0190,0.1500,0.1880,48.0000,22.0289,0.0000,99.9790,37.8739,-2.0214,3
-0.5788,-1.5205,-11.5366,0.0160,0.1670,0.2000,48.0000,21.9873,-0.0100,99.9850,37.9563,-1.9342,3
-0.5886,-1.5696,-11.3207,0.0030,0.1550,0.1960,48.0000,21.9696,-0.0700,100.0050,37.9656,-1.7687,3
-0.5690,-1.5402,-10.8793,-0.0060,0.1370,0.2000,48.0000,22.0021,-0.0300,100.0270,37.8502,-1.9396,3
-0.5984,-1.5205,-10.8008,0.0100,0.1340,0.2000,48.0000,22.0218,0.0200,100.0300,37.6590,-2.1157,3
-0.6573,-1.4813,-11.4973,0.0210,0.1680,0.1930,48.0000,21.9969,0.0500,100.0130,37.6769,-2.1185,3
-0.5984,-1.4715,-11.4090,0.0090,0.1610,0.1910,48.0000,22.0038,0.0100,99.9940,37.8348,-2.0298,3
-0.5984,-1.4617,-11.3011,0.0100,0.1450,0.1970,48.0000,21.9927,0.0000,99.9850,37.8664,-2.0286,3
-0.6082,-1.5500,-11.1147,0.0060,0.1470,0.1910,48.0000,21.9853,0.0300,99.9730,37.7473,-2.0841,3
-0.6278,-1.4519,-11.4286,0.0270,0.1680,0.1900,48.0000,22.0090,0.0100,99.9670,37.7461,-2.0136,3
-0.5788,-1.5107,-11.2717,0.0190,0.1500,0.1870,48.0000,21.9934,-0.0300,99.9780,37.8866,-1.8757,3
-0.5690,-1.5794,-11.1245,0.0000,0.1450,0.1980,48.0000,21.9736,-0.0400,100.0000,37.8212,-1.8619,3
-0.5690,-1.5696,-11.1343,0.0060,0.1500,0.1950,48.0000,21.9617,-0.0100,100.0180,37.6295,-1.9356,3
-0.6278,-1.5205,-10.8891,0.0260,0.1360,0.1970,48.0000,21.9382,0.0000,100.0240,37.6722,-2.0447,3
-0.5886,-1.5598,-11.3600,0.0070,0.1620,0.1950,48.0000,21.9784,0.0200,100.0090,37.7181,-2.0407,3
-0.5199,-1.5205,-11.3698,0.0160,0.1490,0.1890,48.0000,21.9965,0.0200,100.0010,37.7434,-2.0691,3
-0.5788,-1.4519,-11.3502,0.0150,0.1640,0.1990,48.0000,21.9902,0.0300,99.9890,37.8008,-2.0980,3
-0.6180,-1.5009,-11.5464,0.0310,0.1720,0.1990,48.0000,21.9843,0.0000,99.9860,37.9777,-2.0014,3
-0.5886,-1.5304,-11.0264,0.0050,0.1370,0.1810,48.0000,22.0002,-0.0500,100.0020,37.9888,-1.8478,3
-0.5788,-1.5598,-10.9185,-0.0020,0.1360,0.2050,48.0000,21.9947,-0.0200,100.0200,37.7159,-1.9530,3
-0.6082,-1.4519,-11.1245,0.0110,0.1440,0.1940,48.0000,21.9702,0.0100,100.0220,37.7349,-2.0725,3
-0.6573,-1.5205,-11.1049,0.0300,0.1480,0.1920,48.0000,21.9844,0.0300,100.0150,37.8642,-2.1088,3
-0.5003,-1.5892,-11.2913,0.0070,0.1580,0.1920,48.0000,21.9723,0.0200,100.0000,37.7835,-2.0461,3
-0.5297,-1.5107,-11.3796,0.0030,0.1560,0.2040,48.0000,22.0004,0.0000,99.9890,37.8044,-2.0491,3
-0.5199,-1.5402,-11.3011,0.0160,0.1480,0.1930,48.0000,21.9887,0.0000,99.9820,37.8166,-2.0515,3
-0.5690,-1.4323,-11.4286,0.0230,0.1600,0.1920,48.0000,22.0268,-0.0100,99.9750,37.8881,-1.9993,3
-0.5984,-1.5794,-11.2619,0.0280,0.1530,0.1920,48.0000,22.0443,-0.0400,99.9820,38.0070,-1.9024,3
-0.6082,-1.5402,-10.8695,0.0120,0.1360,0.1940,48.0000,22.0148,-0.0200,99.9940,38.0444,-1.9515,3
-0.5886,-1.6186,-11.2521,0.0000,0.1560,0.1990,48.0000,22.0277,0.0200,99.9960,37.9124,-2.0216,3
-0.6278,-1.5205,-11.6150,0.0170,0.1720,0.2000,48.0000,22.0493,-0.0200,99.9980,37.8976,-1.9550,3
-0.6278,-1.5009,-11.2128,0.0090,0.1540,0.1860,48.0000,22.0159,-0.0400,100.0070,38.0253,-1.8865,3
-0.6082,-1.5107,-11.1638,-0.0090,0.1440,0.2130,48.0000,21.9818,-0.0400,100.0050,37.8555,-1.9118,3
-0.6180,-1.5696,-11.0951,0.0140,0.1440,0.1940,48.0000,22.0153,0.0000,99.9940,37.6735,-2.0154,3
-0.5395,-1.4813,-10.8793,0.0250,0.1410,0.1960,48.0000,22.0046,0.0300,99.9780,37.8227,-2.1436,3
-0.6180,-1.3636,-11.6837,0.0310,0.1740,0.1940,48.0000,22.0182,0.0100,99.9660,38.0658,-2.0438,3
-0.5494,-1.4715,-11.5954,0.0050,0.1740,0.1920,48.0000,22.0282,-0.0300,99.9690,38.1337,-1.8569,3
-0.5886,-1.5107,-11.2717,0.0030,0.1460,0.1990,48.0000,22.0305,-0.0900,99.9920,37.9425,-1.7546,3
-0.6180,-1.5990,-10.7714,-0.0040,0.1300,0.1870,48.0000,22.0162,-0.0300,100.0080,37.7311,-1.8980,3
-0.6180,-1.5304,-11.0166,0.0080,0.1450,0.1970,48.0000,21.9699,0.0200,100.0020,37.5168,-2.0820,3
-0.6475,-1.4421,-11.3109,0.0300,0.1530,0.1980,48.0000,21.9794,0.0300,99.9900,37.6616,-2.1256,3
-0.5886,-1.5009,-11.3207,0.0130,0.1590,0.1820,48.0000,22.0207,0.0500,99.9690,38.0121,-2.0820,3
-0.5592,-1.5794,-11.2619,0.0050,0.1530,0.2000,48.0000,22.0248,0.0500,99.9490,37.9483,-2.0715,3
-0.6278,-1.5500,-11.6445,0.0120,0.1720,0.2070,48.0000,22.0444,0.0000,99.9300,37.9813,-1.9145,3
-0.5297,-1.4126,-11.4483,0.0220,0.1660,0.1950,48.0000,22.0724,-0.0400,99.9380,38.1159,-1.8318,3
-0.5199,-1.5500,-10.8793,0.0030,0.1400,0.1910,48.0000,22.0701,-0.0200,99.9560,38.1185,-1.8620,3
-0.5984,-1.5402,-11.3207,0.0050,0.1600,0.1940,48.0000,22.0861,0.0000,99.9660,37.9153,-1.9418,3
-0.6475,-1.6088,-11.2325,0.0110,0.1530,0.1940,48.0000,22.0509,0.0000,99.9720,37.9221,-1.9086,3
-0.6769,-1.5696,-11.3502,0.0090,0.1600,0.1970,48.0000,22.0347,-0.0100,99.9730,37.9528,-1.8739,3
-0.5494,-1.5402,-11.0362,0.0060,0.1430,0.1870,48.0000,22.0220,0.0000,99.9650,37.9182,-1.9273,3
-0.5592,-1.5304,-10.9774,0.0230,0.1410,0.2110,48.0000,22.0125,0.0300,99.9510,37.9787,-2.0536,3
-0.6082,-1.5500,-11.5169,0.0200,0.1710,0.1940,49.0000,21.9993,0.0300,99.9350,38.1244,-1.9794,3
-0.5788,-1.5990,-11.9093,0.0150,0.1860,0.1950,49.0000,22.0351,-0.0500,99.9450,38.1631,-1.6962,3
-0.5592,-1.5304,-11.1540,0.0000,0.1480,0.1870,48.0000,22.0464,-0.0900,99.9800,38.2668,-1.6510,3
-0.5690,-1.6481,-10.5850,-0.0060,0.1290,0.1890,48.0000,22.0277,-0.0100,100.0000,38.0542,-1.8320,3
-0.6278,-1.5990,-11.0657,0.0090,0.1480,0.2140,48.0000,22.0429,0.0300,99.9980,37.7652,-2.0061,3
-0.6769,-1.3930,-11.4973,0.0290,0.1690,0.1980,48.0000,22.0211,0.0200,99.9850,37.9663,-2.0133,3
-0.6082,-1.5205,-11.4090,0.0120,0.1750,0.1830,48.0000,22.0495,0.0200,99.9660,38.2423,-1.8987,3
-0.5494,-1.6481,-11.5071,-0.0110,0.1610,0.1960,48.0000,22.0040,-0.0200,99.9540,37.9367,-1.7298,3
-0.5788,-1.5598,-11.0461,0.0020,0.1500,0.2050,48.0000,22.0044,-0.0300,99.9550,37.7762,-1.8556,3
-0.5886,-1.4617,-11.0951,0.0210,0.1530,0.1970,48.0000,22.0004,0.0100,99.9580,37.8838,-1.9648,3
-0.6475,-1.4617,-11.5562,0.0250,0.1680,0.1860,48.0000,21.9945,-0.0300,99.9660,38.0658,-1.8044,3
-0.5494,-1.5696,-11.1049,0.0000,0.1400,0.2040,48.0000,22.0263,-0.0600,99.9850,38.0725,-1.7205,3
-0.5788,-1.5009,-11.0853,-0.0010,0.1440,0.1970,48.0000,22.0547,0.0000,100.0000,37.8550,-1.8817,3
-0.6180,-1.5304,-11.1834,0.0110,0.1530,0.1960,48.0000,22.0567,0.0100,100.0030,37.8178,-1.9276,3
-0.6867,-1.5009,-11.2913,0.0250,0.1520,0.1980,48.0000,22.0054,0.0000,99.9960,37.8883,-1.8716,3
-0.6180,-1.5892,-11.4581,-0.0030,0.1580,0.1840,48.0000,22.0147,-0.0100,99.9890,37.9369,-1.8136,3
-0.5494,-1.5205,-11.0657,0.0140,0.1390,0.1960,48.0000,22.0100,0.0100,99.9780,37.9585,-1.9473,3
-0.6180,-1.4617,-11.0755,0.0100,0.1500,0.1850,48.0000,21.9967,0.0700,99.9620,37.9596,-2.0857,3
-0.5984,-1.4519,-11.7622,0.0260,0.1810,0.2070,48.0000,21.9850,0.0300,99.9500,38.0381,-1.9136,3
-0.5297,-1.5304,-11.2717,0.0110,0.1460,0.1860,49.0000,21.9920,-0.0500,99.9600,38.1175,-1.7357,3
-0.5297,-1.6088,-11.0657,-0.0160,0.1480,0.1940,48.0000,21.9985,-0.0300,99.9790,37.8530,-1.7631,3
-0.6180,-1.5402,-10.9480,0.0140,0.1410,0.2020,48.0000,22.0290,0.0000,99.9840,37.6577,-1.9126,3
-0.5984,-1.5205,-11.2521,0.0220,0.1590,0.1880,48.0000,21.9982,0.0200,99.9750,37.8424,-1.9545,3
-0.5984,-1.5107,-11.3207,0.0030,0.1580,0.1960,48.0000,22.0015,0.0000,99.9670,37.9227,-1.8974,3
-0.5886,-1.5402,-11.4483,0.0060,0.1560,0.1900,48.0000,22.0135,-0.0100,99.9590,37.8935,-1.8387,3
-0.5199,-1.5500,-11.1540,0.0170,0.1450,0.1990,48.0000,21.9814,-0.0100,99.9650,37.9511,-1.8458,3
-0.5886,-1.5009,-11.1147,0.0310,0.1520,0.1920,48.0000,21.9993,0.0000,99.9710,38.0419,-1.8804,3
-0.5690,-1.4715,-11.3600,0.0090,0.1610,0.2060,48.0000,21.9956,0.0000,99.9750,38.1391,-1.8518,3
-0.5886,-1.4519,-11.5267,0.0000,0.1600,0.1860,48.0000,22.0024,-0.0300,99.9830,38.0256,-1.7295,3
-0.5886,-1.6285,-10.9774,-0.0030,0.1390,0.1950,48.0000,22.0035,-0.0300,99.9940,37.8315,-1.7709,3
-0.5886,-1.5892,-10.8793,0.0190,0.1430,0.1910,48.0000,22.0185,0.0100,99.9990,37.8196,-1.9276,3
-0.5494,-1.4617,-11.3404,0.0210,0.1670,0.2020,48.0000,21.9979,0.0400,99.9880,37.8667,-1.9931,3
-0.5984,-1.4617,-11.3305,0.0210,0.1630,0.1980,48.0000,22.0151,0.0100,99.9710,38.0626,-1.8968,3
-0.5886,-1.4519,-11.2619,0.0150,0.1510,0.1900,48.0000,22.0417,0.0100,99.9560,38.0464,-1.9257,3
-0.5297,-1.5794,-11.4188,0.0200,0.1580,0.1820,48.0000,22.0239,0.0000,99.9480,38.1276,-1.8114,3
-0.5395,-1.5598,-11.2423,0.0230,0.1500,0.2030,48.0000,22.0146,-0.0100,99.9500,38.1590,-1.8296,3
-0.5297,-1.4715,-11.6150,0.0030,0.1610,0.1980,48.0000,22.0294,-0.0500,99.9560,38.0677,-1.6730,3
-0.5690,-1.5205,-11.0657,-0.0110,0.1380,0.1970,48.0000,22.0565,-0.0700,99.9750,37.8884,-1.6963,3
-0.6376,-1.5500,-11.1638,0.0050,0.1470,0.1830,48.0000,22.0236,-0.0500,99.9870,37.7286,-1.7186,3
-0.5592,-1.5696,-10.8400,0.0120,0.1340,0.1940,48.0000,22.0471,-0.0100,99.9880,37.6762,-1.8587,3
-0.5690,-1.5009,-11.1442,0.0210,0.1530,0.1950,48.0000,22.0166,0.0600,99.9710,37.8329,-2.0352,3
-0.5788,-1.5402,-11.5464,0.0250,0.1710,0.1920,48.0000,22.0170,0.0500,99.9510,37.9556,-1.9782,3
-0.5886,-1.5304,-11.5267,0.0110,0.1600,0.1870,48.0000,22.0126,-0.0100,99.9470,38.1048,-1.8018,3
-0.5494,-1.5402,-11.3404,-0.0010,0.1580,0.2010,48.0000,22.0255,-0.0300,99.9600,38.0653,-1.7318,3
-0.5788,-1.5892,-11.1638,0.0020,0.1490,0.1990,48.0000,22.0098,-0.0200,99.9790,37.9135,-1.7702,3
-0.6082,-1.5402,-11.5267,0.0020,0.1680,0.1950,48.0000,21.9612,-0.0600,99.9970,37.8046,-1.6276,3
-0.5886,-1.4617,-10.7223,0.0040,0.1200,0.1980,48.0000,22.0043,-0.0500,100.0240,37.7895,-1.7908,3
-0.5788,-1.5402,-10.8695,0.0110,0.1500,0.1890,48.0000,21.9671,0.0700,100.0230,37.6855,-2.0492,3
-0.6180,-1.4813,-11.6935,0.0250,0.1730,0.1940,48.0000,21.9812,0.0300,100.0000,37.7970,-1.9137,3
-0.5788,-1.4519,-11.4090,0.0260,0.1590,0.1950,48.0000,21.9678,-0.0300,100.0020,38.0500,-1.7625,3
-0.5984,-1.5402,-11.0461,-0.0160,0.1380,0.2020,48.0000,21.9801,-0.0200,100.0140,37.8795,-1.8177,3
-0.5395,-1.4519,-10.9578,0.0080,0.1400,0.1940,48.0000,21.9801,0.0200,100.0180,37.7316,-1.9936,3
-0.5788,-1.5598,-11.3404,0.0180,0.1620,0.1950,48.0000,21.9919,0.0300,100.0150,37.7957,-1.9586,3
-0.6278,-1.5205,-11.3502,0.0140,0.1470,0.1950,48.0000,22.0187,-0.0100,100.0160,37.8593,-1.8400,3
-0.5886,-1.5598,-11.0461,0.0040,0.1410,0.1950,48.0000,22.0114,0.0100,100.0170,37.8359,-1.9025,3
-0.6376,-1.6677,-11.3404,0.0000,0.1560,0.1950,48.0000,21.9670,0.0000,100.0140,37.7404,-1.8149,3
-0.5592,-1.5794,-10.8989,0.0100,0.1270,0.1900,48.0000,21.9759,0.0000,100.0090,37.6643,-1.9014,3
-0.5592,-1.6186,-11.0853,0.0260,0.1490,0.1930,48.0000,21.9714,0.0600,99.9880,37.7556,-2.0127,3
-0.5788,-1.4715,-11.2128,0.0340,0.1590,0.1920,48.0000,21.9975,0.0600,99.9600,38.0558,-2.0809,3
-0.5395,-1.5598,-11.6837,0.0060,0.1720,0.1980,49.0000,21.9955,0.0100,99.9460,38.2321,-1.8518,3
-0.5395,-1.5500,-11.7818,0.0090,0.1750,0.2020,49.0000,21.9993,-0.0700,99.9600,38.2723,-1.5811,3
-0.5101,-1.5107,-10.9185,0.0000,0.1340,0.1910,48.0000,22.0066,-0.1000,99.9910,38.0943,-1.6104,3
-0.5494,-1.5696,-10.6635,0.0030,0.1310,0.2030,48.0000,22.0019,0.0000,100.0090,37.8924,-1.8755,3
-0.5886,-1.5794,-10.9872,0.0260,0.1510,0.2080,48.0000,21.9989,0.0500,100.0000,37.8726,-2.0174,3
-0.5886,-1.4813,-11.3894,0.0250,0.1690,0.1990,48.0000,22.0496,0.0600,99.9720,38.0263,-2.0140,3
-0.6180,-1.5990,-11.6150,0.0150,0.1760,0.1910,48.0000,22.0404,0.0000,99.9570,38.1999,-1.7659,3
-0.5690,-1.6186,-11.4679,0.0020,0.1540,0.1930,48.0000,22.0103,-0.0900,99.9660,38.2204,-1.5638,3
-0.5690,-1.5500,-10.6831,-0.0060,0.1220,0.2050,48.0000,22.0308,-0.0500,99.9890,37.9995,-1.7514,3
-0.5886,-1.5402,-10.9578,0.0180,0.1480,0.1930,48.0000,22.0328,0.0400,99.9940,38.0091,-1.9605,3
-0.6376,-1.5304,-11.5169,0.0250,0.1640,0.2030,48.0000,22.0154,0.0300,99.9870,38.1941,-1.9041,3
-0.6475,-1.5696,-11.4875,0.0040,0.1570,0.1920,48.0000,22.0229,-0.0300,99.9930,38.2158,-1.6710,3
-0.5199,-1.5009,-10.8400,0.0020,0.1370,0.2070,48.0000,21.9971,-0.0100,100.0060,38.0531,-1.8029,3
-0.5788,-1.4911,-11.2619,-0.0040,0.1520,0.1920,48.0000,21.9960,0.0300,100.0030,37.8409,-1.9196,3
-0.6278,-1.4813,-11.6935,0.0130,0.1700,0.1950,48.0000,22.0311,0.0000,99.9940,37.8076,-1.8011,3
-0.5788,-1.4911,-11.0951,0.0190,0.1410,0.2000,48.0000,22.0010,-0.0200,99.9950,37.8613,-1.8068,3
-0.6867,-1.5304,-10.8106,0.0170,0.1300,0.1960,48.0000,21.9995,0.0300,99.9880,37.9739,-1.9518,3
-0.5788,-1.6186,-11.2521,0.0080,0.1490,0.1940,48.0000,22.0087,0.0800,99.9670,37.9114,-2.0046,3
-0.5984,-1.4519,-11.5954,0.0230,0.1720,0.2050,48.0000,21.9862,0.0400,99.9520,37.9986,-1.9224,3
-0.6082,-1.4126,-11.5169,0.0050,0.1550,0.1970,49.0000,22.0180,-0.0300,99.9560,38.1297,-1.6984,3
-0.5886,-1.5990,-10.9381,-0.0160,0.1440,0.1870,48.0000,22.0279,0.0000,99.9690,37.9322,-1.7666,3
-0.5690,-1.5009,-11.1540,0.0060,0.1490,0.2030,48.0000,22.0465,0.0100,99.9740,37.6706,-1.8660,3
-0.6278,-1.5304,-11.5464,0.0210,0.1630,0.1790,48.0000,22.0418,0.0000,99.9670,37.8040,-1.7557,3
-0.5984,-1.4813,-11.1834,0.0020,0.1520,0.2000,48.0000,22.0546,-0.0100,99.9630,37.8936,-1.7566,3
-0.5690,-1.4421,-11.0166,0.0170,0.1490,0.1980,48.0000,22.0315,0.0100,99.9620,37.8816,-1.8729,3
-0.6475,-1.4126,-11.4581,0.0220,0.1590,0.1900,48.0000,22.0379,0.0000,99.9620,37.9615,-1.8238,3
-0.6278,-1.4715,-11.5169,0.0080,0.1600,0.1910,48.0000,22.0437,-0.0400,99.9700,37.9398,-1.6580,3
-0.5886,-1.6088,-10.9676,-0.0010,0.1340,0.1880,48.0000,22.0105,-0.0600,99.9960,37.8169,-1.6096,3
-0.5984,-1.5107,-10.8597,0.0060,0.1350,0.1970,48.0000,22.0026,-0.0100,100.0120,37.6922,-1.7899,3
-0.5886,-1.4813,-11.0068,0.0160,0.1430,0.1900,48.0000,22.0079,0.0300,100.0090,37.7197,-1.9170,3
-0.6278,-1.4519,-11.4385,0.0170,0.1590,0.1960,48.0000,21.9964,0.0100,99.9970,37.7460,-1.8573,3
-0.5297,-1.4519,-11.1540,0.0080,0.1400,0.1970,48.0000,21.9671,-0.0100,99.9850,37.7134,-1.7946,3
-0.5690,-1.5205,-11.1932,0.0100,0.1510,0.1940,48.0000,21.9953,0.0100,99.9740,37.6723,-1.8548,3
-0.5690,-1.5205,-11.2913,0.0210,0.1480,0.1960,48.0000,22.0092,0.0000,99.9700,37.6437,-1.7832,3
-0.5984,-1.5009,-11.1638,0.0280,0.1530,0.1990,48.0000,21.9719,0.0000,99.9780,37.8543,-1.8430,3
-0.5984,-1.4715,-11.2619,0.0240,0.1520,0.1990,48.0000,21.9662,0.0000,99.9860,38.0198,-1.8007,3
-0.5690,-1.5402,-11.2030,-0.0020,0.1440,0.1960,48.0000,21.9592,-0.0100,99.9960,37.9136,-1.7417,3
-0.5592,-1.5892,-11.0264,0.0100,0.1430,0.1890,48.0000,21.9363,0.0100,100.0000,37.8349,-1.8026,3
-0.5592,-1.4911,-11.2717,0.0240,0.1560,0.1920,48.0000,21.9670,0.0200,99.9890,37.8580,-1.8539,3
-0.5101,-1.5402,-11.3011,0.0120,0.1580,0.1960,48.0000,21.9946,0.0300,99.9710,37.9713,-1.8434,3
-0.5494,-1.5009,-11.3011,0.0050,0.1560,0.1900,49.0000,21.9804,0.0200,99.9510,37.9574,-1.8266,3
-0.6278,-1.5205,-11.6445,0.0160,0.1610,0.1940,49.0000,22.0283,-0.0500,99.9420,37.9881,-1.6404,3
-0.5886,-1.5500,-10.8793,0.0250,0.1370,0.1840,48.0000,22.0608,-0.0300,99.9580,38.0516,-1.7044,3
-0.5395,-1.5892,-11.0853,0.0130,0.1510,0.1970,48.0000,22.0408,0.0100,99.9660,37.9287,-1.7815,3
-0.6278,-1.5402,-11.5660,0.0200,0.1700,0.1950,48.0000,22.0122,-0.0200,99.9750,37.9592,-1.6924,3
-0.5886,-1.5402,-11.0362,0.0170,0.1390,0.1920,48.0000,21.9838,-0.0500,99.9980,38.1214,-1.6724,3
-0.5592,-1.6775,-10.9381,-0.0050,0.1390,0.1930,48.0000,21.9893,0.0000,100.0060,37.9392,-1.7595,3
-0.6475,-1.5205,-11.2030,0.0110,0.1540,0.2010,48.0000,22.0056,0.0500,99.9920,37.8034,-1.9176,3
-0.6180,-1.4519,-11.6543,0.0360,0.1680,0.2030,48.0000,21.9934,0.0200,99.9750,38.0153,-1.8475,3
-0.5592,-1.5598,-11.3600,0.0250,0.1530,0.1830,48.0000,21.9992,0.0000,99.9660,38.2410,-1.7762,3
-0.5592,-1.5402,-11.5071,0.0000,0.1650,0.1930,49.0000,22.0351,0.0000,99.9670,38.1978,-1.7026,3
-0.5886,-1.5009,-11.3894,0.0000,0.1540,0.1960,48.0000,22.0023,-0.0200,99.9760,38.0354,-1.7082,3
-0.5886,-1.4519,-11.3992,0.0060,0.1500,0.2030,48.0000,22.0014,-0.0500,99.9890,37.9521,-1.6665,3
-0.6278,-1.5205,-10.8695,0.0010,0.1390,0.1840,48.0000,22.0385,0.0000,100.0010,37.9838,-1.7828,3
-0.5984,-1.5205,-11.1049,0.0210,0.1600,0.2100,48.0000,22.0562,0.0300,99.9990,37.8578,-1.8482,3
-0.6180,-1.4911,-11.2128,0.0190,0.1520,0.2000,48.0000,22.0612,0.0000,99.9970,37.8977,-1.8032,3
-0.6475,-1.4715,-11.3698,0.0040,0.1600,0.1890,48.0000,22.0378,0.0100,99.9900,37.9211,-1.8059,3
-0.6180,-1.5009,-11.2325,0.0130,0.1520,0.1950,48.0000,22.0280,-0.0200,99.9870,38.0253,-1.7236,3
-0.6180,-1.5892,-11.1245,0.0010,0.1480,0.1960,48.0000,22.0255,-0.0200,99.9930,37.9883,-1.6985,3
-0.6082,-1.5500,-10.8597,0.0160,0.1380,0.1940,48.0000,21.9994,0.0300,100.0000,37.9844,-1.8970,3
-0.6376,-1.5696,-11.6052,0.0210,0.1800,0.1930,48.0000,21.9736,0.0300,99.9950,38.0329,-1.7876,3
-0.6376,-1.5205,-11.3207,0.0050,0.1470,0.1940,48.0000,21.9875,-0.0500,100.0050,38.0824,-1.5730,3
-0.5690,-1.5500,-10.6831,-0.0100,0.1290,0.2000,48.0000,21.9575,0.0000,100.0160,37.8350,-1.8174,3
-0.5788,-1.5598,-11.2913,0.0210,0.1590,0.1910,48.0000,22.0280,0.0500,100.0000,37.8216,-1.9013,3
-0.6376,-1.5304,-11.3109,0.0230,0.1510,0.1970,48.0000,22.0247,0.0400,99.9780,37.9661,-1.8774,3
-0.5788,-1.4323,-11.6543,0.0190,0.1760,0.2080,48.0000,22.0121,0.0300,99.9570,38.1202,-1.8667,3
-0.6278,-1.4126,-11.8603,0.0100,0.1770,0.1880,48.0000,22.0206,-0.0300,99.9530,38.2850,-1.6477,3
-0.5788,-1.5107,-11.0559,-0.0120,0.1450,0.1980,48.0000,22.0068,-0.0700,99.9730,38.0533,-1.5985,3
-0.6180,-1.4715,-10.9381,0.0050,0.1380,0.2060,48.0000,22.0263,-0.0200,99.9900,37.8418,-1.7693,3
-0.6278,-1.5009,-11.2423,0.0150,0.1580,0.1900,48.0000,22.0316,0.0100,99.9950,37.8606,-1.8283,3
-0.6573,-1.5304,-11.2913,0.0110,0.1530,0.1960,48.0000,22.0309,0.0000,99.9960,37.8216,-1.7775,3
-0.6867,-1.5402,-11.4090,0.0070,0.1590,0.1980,48.0000,22.0304,-0.0100,100.0010,37.7861,-1.7037,3
-0.6573,-1.5205,-11.1442,0.0000,0.1450,0.1940,48.0000,21.9866,-0.0300,100.0030,37.7172,-1.6930,3
